"price_in_rp","address","district","city","lat","long","carports","electricity","floors","property_condition","building_orientation","garages","furnishing","total_size"
5.5e+09,"Intercon, Jakarta Barat","Intercon"," Jakarta Barat",-6.1817884,106.7086474,2,"7700 mah",2,"bagus sekali","barat daya",0,"semi furnished",394
6.9e+10,"Menteng, Jakarta Pusat","Menteng"," Jakarta Pusat",-6.195169,106.838157,2,"16500 mah",3,"baru","barat",6,"furnished",1674
6.9e+10,"Menteng, Jakarta Pusat","Menteng"," Jakarta Pusat",-6.195169,106.838157,2,"22000 mah",3,"baru","utara",6,"furnished",1675
4.3e+10,"Menteng, Jakarta Pusat","Menteng"," Jakarta Pusat",-6.195169,106.838157,3,"23000 mah",2,"bagus","timur",2,"semi furnished",989
2.1e+09,"Rawamangun, Jakarta Timur","Rawamangun"," Jakarta Timur",-6.195829,106.8821799,2,"2200 mah",2,"baru","selatan",0,"unfurnished",220
2.6e+09,"Rawamangun, Jakarta Timur","Rawamangun"," Jakarta Timur",-6.195829,106.8821799,2,"3500 mah",2,"baru","timur",0,"unfurnished",230
3e+09,"Rawamangun, Jakarta Timur","Rawamangun"," Jakarta Timur",-6.195829,106.8821799,2,"2200 mah",2,"sudah renovasi","timur",0,"unfurnished",409
1.9e+10,"Kelapa Gading, Jakarta Utara","Kelapa Gading"," Jakarta Utara",-6.1596905,106.9005624,4,"5500 mah",3,"bagus sekali","barat daya",4,"semi furnished",1386
1.9e+10,"Kelapa Gading, Jakarta Utara","Kelapa Gading"," Jakarta Utara",-6.1596905,106.9005624,4,"5500 mah",3,"bagus sekali","barat daya",4,"semi furnished",1386
7.5e+09,"Kelapa Gading, Jakarta Utara","Kelapa Gading"," Jakarta Utara",-6.1596905,106.9005624,0,"lainnya mah",4,"bagus","selatan",0,"unfurnished",1122
4.4e+08,"Kelapa Gading, Jakarta Utara","Kelapa Gading"," Jakarta Utara",-6.1596905,106.9005624,0,"1300 mah",2,"baru","timur",0,"unfurnished",63
1.8e+10,"Kelapa Gading, Jakarta Utara","Kelapa Gading"," Jakarta Utara",-6.1596905,106.9005624,2,"6600 mah",3,"bagus","tenggara",2,"semi furnished",1138
1.9e+10,"Kelapa Gading, Jakarta Utara","Kelapa Gading"," Jakarta Utara",-6.1596905,106.9005624,2,"lainnya mah",3,"bagus","tenggara",0,"unfurnished",1313
2.8e+10,"Kelapa Gading, Jakarta Utara","Kelapa Gading"," Jakarta Utara",-6.1596905,106.9005624,3,"16500 mah",3,"bagus sekali","utara",3,"semi furnished",1450
1.9e+10,"Kelapa Gading, Jakarta Utara","Kelapa Gading"," Jakarta Utara",-6.1596905,106.9005624,6,"13200 mah",3,"bagus sekali","barat",4,"semi furnished",1400
1.1e+10,"Kelapa Gading, Jakarta Utara","Kelapa Gading"," Jakarta Utara",-6.1596905,106.9005624,1,"7600 mah",2,"bagus","selatan",1,"semi furnished",1140
5.6e+09,"Kelapa Gading, Jakarta Utara","Kelapa Gading"," Jakarta Utara",-6.1596905,106.9005624,1,"7700 mah",2,"butuh renovasi","timur laut",0,"unfurnished",445
6.4e+08,"Cipinang, Jakarta Timur","Cipinang"," Jakarta Timur",-6.2080499,106.891185,1,"2200 mah",2,"baru","utara",0,"unfurnished",96
1.14e+09,"Cipinang, Jakarta Timur","Cipinang"," Jakarta Timur",-6.2080499,106.891185,1,"2200 mah",2,"baru","selatan",0,"unfurnished",107
2.09e+09,"Cipinang, Jakarta Timur","Cipinang"," Jakarta Timur",-6.2080499,106.891185,1,"2200 mah",2,"baru","selatan",0,"unfurnished",166
1.14e+09,"Cipinang, Jakarta Timur","Cipinang"," Jakarta Timur",-6.2080499,106.891185,1,"2200 mah",2,"baru","selatan",1,"unfurnished",107
4.55e+09,"Cipinang, Jakarta Timur","Cipinang"," Jakarta Timur",-6.2080499,106.891185,2,"3300 mah",2,"bagus","timur",2,"furnished",333
1.88e+09,"Angke, Jakarta Barat","Angke"," Jakarta Barat",-6.145732,106.795015,1,"6600 mah",2,"sudah renovasi","selatan",1,"unfurnished",460
7.8e+08,"Pulo Gadung, Jakarta Timur","Pulo Gadung"," Jakarta Timur",-6.1907914,106.8916284,1,"2200 mah",2,"baru","barat",0,"unfurnished",105
7.8e+08,"Pulo Gadung, Jakarta Timur","Pulo Gadung"," Jakarta Timur",-6.1907914,106.8916284,1,"2200 mah",2,"baru","barat",0,"unfurnished",105
8.58e+08,"Pulo Gadung, Jakarta Timur","Pulo Gadung"," Jakarta Timur",-6.1907914,106.8916284,1,"2200 mah",2,"baru","barat",0,"unfurnished",102
7.8e+08,"Pulo Gadung, Jakarta Timur","Pulo Gadung"," Jakarta Timur",-6.1907914,106.8916284,1,"2200 mah",2,"baru","barat",0,"unfurnished",105
1.9e+09,"Pulo Gadung, Jakarta Timur","Pulo Gadung"," Jakarta Timur",-6.1907914,106.8916284,1,"2200 mah",2,"baru","timur",1,"unfurnished",143
1.1e+09,"Pulo Gadung, Jakarta Timur","Pulo Gadung"," Jakarta Timur",-6.1907914,106.8916284,0,"2200 mah",1,"baru","barat",0,"unfurnished",95
8.58e+08,"Pulo Gadung, Jakarta Timur","Pulo Gadung"," Jakarta Timur",-6.1907914,106.8916284,1,"2200 mah",2,"baru","barat",0,"unfurnished",102
7.83e+08,"Pulo Gadung, Jakarta Timur","Pulo Gadung"," Jakarta Timur",-6.1907914,106.8916284,1,"2200 mah",2,"baru","selatan",0,"unfurnished",95
1e+10,"Pulo Gadung, Jakarta Timur","Pulo Gadung"," Jakarta Timur",-6.1907914,106.8916284,3,"5500 mah",2,"bagus","barat",2,"semi furnished",1025
7.8e+08,"Pulo Gadung, Jakarta Timur","Pulo Gadung"," Jakarta Timur",-6.1907914,106.8916284,1,"2200 mah",2,"baru","utara",1,"unfurnished",93
9.5e+09,"Pondok Indah, Jakarta Selatan","Pondok Indah"," Jakarta Selatan",-6.2647637,106.7781785,2,"6600 mah",3,"sudah renovasi","timur",2,"semi furnished",577
1.07e+10,"Pondok Indah, Jakarta Selatan","Pondok Indah"," Jakarta Selatan",-6.2647637,106.7781785,1,"4400 mah",2,"bagus","selatan",1,"semi furnished",550
4.65e+09,"Pondok Indah, Jakarta Selatan","Pondok Indah"," Jakarta Selatan",-6.2647637,106.7781785,2,"5500 mah",3,"bagus","utara",0,"unfurnished",408
2.2e+10,"Pondok Indah, Jakarta Selatan","Pondok Indah"," Jakarta Selatan",-6.2647637,106.7781785,4,"10000 mah",2,"bagus","barat",2,"semi furnished",975
1.2e+10,"Pondok Indah, Jakarta Selatan","Pondok Indah"," Jakarta Selatan",-6.2647637,106.7781785,1,"lainnya mah",2,"bagus","timur",2,"unfurnished",707
1.4e+10,"Pondok Indah, Jakarta Selatan","Pondok Indah"," Jakarta Selatan",-6.2647637,106.7781785,2,"6600 mah",3,"bagus","timur",1,"furnished",600
1.4e+10,"Pondok Indah, Jakarta Selatan","Pondok Indah"," Jakarta Selatan",-6.2647637,106.7781785,2,"13300 mah",3,"bagus","utara",2,"furnished",599
5.28e+08,"Tamansari, Jakarta Barat","Tamansari"," Jakarta Barat",-6.1461656,106.8193746,0,"2200 mah",2,"baru","timur",0,"unfurnished",64
5.62e+08,"Tamansari, Jakarta Barat","Tamansari"," Jakarta Barat",-6.1461656,106.8193746,0,"2200 mah",2,"baru","timur",0,"unfurnished",64
5.28e+08,"Tamansari, Jakarta Barat","Tamansari"," Jakarta Barat",-6.1461656,106.8193746,0,"2200 mah",2,"baru","timur",0,"unfurnished",64
5.62e+08,"Tamansari, Jakarta Barat","Tamansari"," Jakarta Barat",-6.1461656,106.8193746,0,"2200 mah",2,"baru","timur",0,"unfurnished",64
8.69e+08,"Kebon Jeruk, Jakarta Barat","Kebon Jeruk"," Jakarta Barat",-6.1915515,106.765627,0,"2200 mah",2,"baru","timur",0,"unfurnished",94
9.98e+08,"Kebon Jeruk, Jakarta Barat","Kebon Jeruk"," Jakarta Barat",-6.1915515,106.765627,1,"2200 mah",2,"baru","selatan",0,"unfurnished",101
8.5e+09,"Muara Karang, Jakarta Utara","Muara Karang"," Jakarta Utara",-6.116632,106.7795128,2,"4400 mah",2,"butuh renovasi","selatan",1,"unfurnished",646
5.7e+09,"Muara Karang, Jakarta Utara","Muara Karang"," Jakarta Utara",-6.116632,106.7795128,3,"4400 mah",3,"sudah renovasi","selatan",0,"semi furnished",415
7.82e+08,"Jatinegara, Jakarta Timur","Jatinegara"," Jakarta Timur",-6.229275,106.8762175,1,"2200 mah",2,"baru","selatan",0,"unfurnished",101
7.82e+08,"Jatinegara, Jakarta Timur","Jatinegara"," Jakarta Timur",-6.229275,106.8762175,1,"2200 mah",2,"baru","selatan",0,"unfurnished",101
1e+09,"Jatinegara, Jakarta Timur","Jatinegara"," Jakarta Timur",-6.229275,106.8762175,1,"2200 mah",2,"baru","selatan",0,"unfurnished",134
8e+09,"Jatinegara, Jakarta Timur","Jatinegara"," Jakarta Timur",-6.229275,106.8762175,4,"7700 mah",2,"bagus","timur",0,"semi furnished",1257
2.5e+10,"Senopati, Jakarta Selatan","Senopati"," Jakarta Selatan",-6.2302533,106.8067454,2,"lainnya mah",3,"baru","timur",2,"semi furnished",700
2.5e+10,"Senopati, Jakarta Selatan","Senopati"," Jakarta Selatan",-6.2302533,106.8067454,2,"16500 mah",3,"baru","selatan",2,"semi furnished",700
2.5e+10,"Senopati, Jakarta Selatan","Senopati"," Jakarta Selatan",-6.2302533,106.8067454,2,"lainnya mah",3,"baru","timur",2,"semi furnished",700
4e+10,"Senopati, Jakarta Selatan","Senopati"," Jakarta Selatan",-6.2302533,106.8067454,2,"23000 mah",2,"bagus sekali","selatan",4,"semi furnished",1452
7.64e+08,"Matraman, Jakarta Timur","Matraman"," Jakarta Timur",-6.20383,106.8620266,1,"2200 mah",2,"baru","timur",0,"unfurnished",88
7.64e+08,"Matraman, Jakarta Timur","Matraman"," Jakarta Timur",-6.20383,106.8620266,1,"2200 mah",2,"baru","timur",0,"unfurnished",88
6.25e+08,"Matraman, Jakarta Timur","Matraman"," Jakarta Timur",-6.20383,106.8620266,1,"2200 mah",2,"baru","timur",1,"unfurnished",90
4.77e+08,"Kemayoran, Jakarta Pusat","Kemayoran"," Jakarta Pusat",-6.1627705,106.859259,0,"2200 mah",2,"baru","timur",0,"unfurnished",62
5.99e+08,"Kemayoran, Jakarta Pusat","Kemayoran"," Jakarta Pusat",-6.1627705,106.859259,0,"2200 mah",2,"baru","timur",0,"unfurnished",75
5.34e+08,"Kemayoran, Jakarta Pusat","Kemayoran"," Jakarta Pusat",-6.1627705,106.859259,0,"2200 mah",2,"baru","barat",0,"unfurnished",69
5e+08,"Kemayoran, Jakarta Pusat","Kemayoran"," Jakarta Pusat",-6.1627705,106.859259,0,"2200 mah",2,"baru","timur",0,"unfurnished",66
4.44e+08,"Kemayoran, Jakarta Pusat","Kemayoran"," Jakarta Pusat",-6.1627705,106.859259,0,"2200 mah",2,"baru","utara",0,"unfurnished",69
5e+10,"Cikini, Jakarta Pusat","Cikini"," Jakarta Pusat",-6.1920605,106.839242,2,"2200 mah",1,"butuh renovasi","timur",2,"unfurnished",870
1.12e+10,"Mampang Prapatan, Jakarta Selatan","Mampang Prapatan"," Jakarta Selatan",-6.2502848,106.8220155,2,"3500 mah",3,"baru","selatan",5,"semi furnished",853
3e+09,"Pasar Minggu, Jakarta Selatan","Pasar Minggu"," Jakarta Selatan",-6.2898155,106.8390761,0,"2200 mah",2,"baru","utara",2,"unfurnished",294
4.8e+09,"Pasar Minggu, Jakarta Selatan","Pasar Minggu"," Jakarta Selatan",-6.2898155,106.8390761,2,"3500 mah",2,"bagus sekali","timur",0,"semi furnished",625
1.9e+09,"Pasar Minggu, Jakarta Selatan","Pasar Minggu"," Jakarta Selatan",-6.2898155,106.8390761,0,"2200 mah",3,"baru","timur",2,"unfurnished",217
1.2e+10,"Pejaten, Jakarta Selatan","Pejaten"," Jakarta Selatan",-6.2726549,106.833565,2,"lainnya mah",2,"bagus sekali","utara",2,"unfurnished",1027
4.19e+09,"Pejaten, Jakarta Selatan","Pejaten"," Jakarta Selatan",-6.2726549,106.833565,2,"2200 mah",2,"baru","selatan",0,"unfurnished",338
4.19e+09,"Pejaten, Jakarta Selatan","Pejaten"," Jakarta Selatan",-6.2726549,106.833565,2,"3300 mah",2,"baru","selatan",0,"semi furnished",338
2.4e+09,"Pejaten, Jakarta Selatan","Pejaten"," Jakarta Selatan",-6.2726549,106.833565,0,"4400 mah",2,"bagus","timur laut",2,"semi furnished",389
1.9e+09,"Ciganjur, Jakarta Selatan","Ciganjur"," Jakarta Selatan",-6.33345,106.810658,2,"2200 mah",2,"baru","selatan",0,"unfurnished",240
1.95e+09,"Ciganjur, Jakarta Selatan","Ciganjur"," Jakarta Selatan",-6.33345,106.810658,2,"2200 mah",2,"baru","selatan",0,"unfurnished",242
1.05e+09,"Ciganjur, Jakarta Selatan","Ciganjur"," Jakarta Selatan",-6.33345,106.810658,1,"2200 mah",2,"baru","selatan",0,"semi furnished",153
2.7e+09,"Lebak Bulus, Jakarta Selatan","Lebak Bulus"," Jakarta Selatan",-6.3026685,106.7784585,2,"2200 mah",2,"baru","barat",0,"semi furnished",276
2.9e+09,"Lebak Bulus, Jakarta Selatan","Lebak Bulus"," Jakarta Selatan",-6.3026685,106.7784585,2,"3500 mah",2,"baru","timur",0,"semi furnished",286
2.85e+09,"Lebak Bulus, Jakarta Selatan","Lebak Bulus"," Jakarta Selatan",-6.3026685,106.7784585,2,"4400 mah",1,"baru","timur",0,"unfurnished",264
2.55e+09,"Lebak Bulus, Jakarta Selatan","Lebak Bulus"," Jakarta Selatan",-6.3026685,106.7784585,2,"3300 mah",2,"baru","timur",2,"semi furnished",251
1.05e+10,"Lebak Bulus, Jakarta Selatan","Lebak Bulus"," Jakarta Selatan",-6.3026685,106.7784585,2,"5500 mah",2,"bagus","utara",2,"unfurnished",1074
7.5e+09,"Lebak Bulus, Jakarta Selatan","Lebak Bulus"," Jakarta Selatan",-6.3026685,106.7784585,2,"7700 mah",2,"bagus","timur",2,"semi furnished",889
5.95e+08,"Lebak Bulus, Jakarta Selatan","Lebak Bulus"," Jakarta Selatan",-6.3026685,106.7784585,1,"1300 mah",2,"baru","timur",1,"semi furnished",124
7e+09,"Lebak Bulus, Jakarta Selatan","Lebak Bulus"," Jakarta Selatan",-6.3026685,106.7784585,2,"10600 mah",3,"bagus sekali","selatan",2,"semi furnished",1000
5.25e+09,"Lebak Bulus, Jakarta Selatan","Lebak Bulus"," Jakarta Selatan",-6.3026685,106.7784585,3,"3500 mah",2,"bagus","timur",1,"semi furnished",540
1.55e+09,"Jatiwaringin, Jakarta Timur","Jatiwaringin"," Jakarta Timur",-6.2650644,106.9112047,2,"2200 mah",2,"baru","barat",0,"unfurnished",224
1.29e+10,"Cilandak, Jakarta Selatan","Cilandak"," Jakarta Selatan",-6.2898024,106.7903519,1,"10000 mah",2,"butuh renovasi","selatan",1,"unfurnished",1800
3.65e+09,"Cilandak, Jakarta Selatan","Cilandak"," Jakarta Selatan",-6.2898024,106.7903519,1,"2200 mah",2,"baru","utara",1,"unfurnished",230
3.45e+09,"Cilandak, Jakarta Selatan","Cilandak"," Jakarta Selatan",-6.2898024,106.7903519,2,"2200 mah",3,"baru","selatan",0,"unfurnished",294
3.45e+09,"Cilandak, Jakarta Selatan","Cilandak"," Jakarta Selatan",-6.2898024,106.7903519,2,"3300 mah",3,"baru","selatan",0,"semi furnished",294
1.85e+10,"Cilandak, Jakarta Selatan","Cilandak"," Jakarta Selatan",-6.2898024,106.7903519,2,"16500 mah",2,"bagus sekali","utara",2,"semi furnished",875
3.65e+09,"Cilandak, Jakarta Selatan","Cilandak"," Jakarta Selatan",-6.2898024,106.7903519,2,"2200 mah",3,"baru","utara",0,"unfurnished",309
3.65e+09,"Cilandak, Jakarta Selatan","Cilandak"," Jakarta Selatan",-6.2898024,106.7903519,2,"2200 mah",2,"baru","selatan",0,"unfurnished",269
1.95e+10,"Cilandak, Jakarta Selatan","Cilandak"," Jakarta Selatan",-6.2898024,106.7903519,2,"10000 mah",3,"baru","barat",2,"semi furnished",1100
1.97e+09,"Cilandak, Jakarta Selatan","Cilandak"," Jakarta Selatan",-6.2898024,106.7903519,1,"2200 mah",2,"baru","selatan",0,"unfurnished",199
5e+09,"Pluit, Jakarta Utara","Pluit"," Jakarta Utara",-6.1096059,106.7846671,1,"4400 mah",3,"sudah renovasi","selatan",1,"semi furnished",460
1.05e+10,"Pluit, Jakarta Utara","Pluit"," Jakarta Utara",-6.1096059,106.7846671,2,"7700 mah",4,"bagus sekali","utara",2,"semi furnished",860
9e+09,"Pluit, Jakarta Utara","Pluit"," Jakarta Utara",-6.1096059,106.7846671,2,"7700 mah",3,"bagus sekali","barat",1,"semi furnished",1075
4.7e+09,"Pluit, Jakarta Utara","Pluit"," Jakarta Utara",-6.1096059,106.7846671,2,"3500 mah",1,"sudah renovasi","utara",0,"unfurnished",350
4.51e+08,"Senen, Jakarta Pusat","Senen"," Jakarta Pusat",-6.184885,106.8454394,0,"2200 mah",2,"baru","barat",0,"unfurnished",57
5.68e+08,"Pasar Baru, Jakarta Pusat","Pasar Baru"," Jakarta Pusat",-6.16634,106.8339056,0,"2200 mah",2,"baru","utara",0,"unfurnished",61
8.5e+09,"Tomang, Jakarta Barat","Tomang"," Jakarta Barat",-6.1728249,106.7966555,1,"4400 mah",2,"bagus","timur",0,"semi furnished",646
1.28e+09,"Cibubur, Jakarta Timur","Cibubur"," Jakarta Timur",-6.3552216,106.8821299,2,"2200 mah",2,"bagus","selatan",2,"unfurnished",165
4.2e+09,"Cibubur, Jakarta Timur","Cibubur"," Jakarta Timur",-6.3552216,106.8821299,2,"4400 mah",2,"bagus","timur",2,"semi furnished",895
3.6e+09,"Metland Puri, Jakarta Barat","Metland Puri"," Jakarta Barat",-6.1981251,106.6919623,1,"lainnya mah",2,"baru","utara",1,"unfurnished",270
3.7e+09,"Metland Puri, Jakarta Barat","Metland Puri"," Jakarta Barat",-6.1981251,106.6919623,2,"4400 mah",2,"baru","utara",0,"unfurnished",251
3.2e+09,"Duren Sawit, Jakarta Timur","Duren Sawit"," Jakarta Timur",-6.234365,106.91659,1,"lainnya mah",2,"bagus","utara",1,"unfurnished",447
2.7e+09,"Duren Sawit, Jakarta Timur","Duren Sawit"," Jakarta Timur",-6.234365,106.91659,0,"3300 mah",2,"bagus","utara",1,"unfurnished",421
2.4e+09,"Duren Sawit, Jakarta Timur","Duren Sawit"," Jakarta Timur",-6.234365,106.91659,2,"2200 mah",2,"bagus sekali","utara",0,"unfurnished",256
1.5e+09,"Duren Sawit, Jakarta Timur","Duren Sawit"," Jakarta Timur",-6.234365,106.91659,0,"2200 mah",1,"baru","selatan",0,"unfurnished",176
1.9e+09,"Duri Kepa, Jakarta Barat","Duri Kepa"," Jakarta Barat",-6.1762949,106.774785,2,"2200 mah",3,"bagus sekali","utara",0,"semi furnished",200
8.8e+09,"Duri Kepa, Jakarta Barat","Duri Kepa"," Jakarta Barat",-6.1762949,106.774785,2,"8000 mah",4,"baru","selatan",2,"furnished",662
1.1e+09,"Duri Kepa, Jakarta Barat","Duri Kepa"," Jakarta Barat",-6.1762949,106.774785,1,"1300 mah",1,"bagus","selatan",0,"unfurnished",118
1.5e+09,"Duri Kepa, Jakarta Barat","Duri Kepa"," Jakarta Barat",-6.1762949,106.774785,1,"5500 mah",3,"bagus","selatan",0,"furnished",162
4.5e+09,"Citra Garden, Jakarta Barat","Citra Garden"," Jakarta Barat",-6.1424765,106.7308695,0,"5500 mah",3,"baru","selatan",0,"semi furnished",403
4.6e+09,"Citra Garden, Jakarta Barat","Citra Garden"," Jakarta Barat",-6.1424765,106.7308695,0,"4400 mah",2,"bagus","selatan",2,"semi furnished",350
1.5e+09,"Citra Garden, Jakarta Barat","Citra Garden"," Jakarta Barat",-6.1424765,106.7308695,1,"2200 mah",2,"bagus","barat laut",0,"semi furnished",172
5.7e+09,"Citra Garden, Jakarta Barat","Citra Garden"," Jakarta Barat",-6.1424765,106.7308695,1,"4400 mah",3,"bagus sekali","timur",1,"semi furnished",525
9e+09,"Citra Garden, Jakarta Barat","Citra Garden"," Jakarta Barat",-6.1424765,106.7308695,2,"7700 mah",2,"bagus","tenggara",2,"semi furnished",640
4.2e+09,"Citra Garden, Jakarta Barat","Citra Garden"," Jakarta Barat",-6.1424765,106.7308695,2,"3500 mah",2,"bagus","selatan",0,"unfurnished",400
5.25e+08,"Tanjung Priok, Jakarta Utara","Tanjung Priok"," Jakarta Utara",-6.127665,106.8706644,0,"1300 mah",2,"baru","selatan",0,"unfurnished",68
4.75e+08,"Tanjung Priok, Jakarta Utara","Tanjung Priok"," Jakarta Utara",-6.127665,106.8706644,0,"1300 mah",2,"baru","selatan",0,"unfurnished",54
8.28e+10,"Slipi, Jakarta Barat","Slipi"," Jakarta Barat",-6.1953579,106.8018875,0,"lainnya mah",1,"butuh renovasi","timur",0,"unfurnished",1196
1.5e+09,"Kebayoran Lama, Jakarta Selatan","Kebayoran Lama"," Jakarta Selatan",-6.249321,106.7803815,0,"2200 mah",2,"sudah renovasi","barat",0,"furnished",313
2.55e+09,"Cawang, Jakarta Timur","Cawang"," Jakarta Timur",-6.25092,106.8672909,2,"2200 mah",2,"baru","timur",2,"semi furnished",270
7.25e+08,"Koja, Jakarta Utara","Koja"," Jakarta Utara",-6.1204935,106.9062345,1,"2200 mah",3,"baru","timur",0,"unfurnished",98
1.05e+09,"Lubang Buaya, Jakarta Timur","Lubang Buaya"," Jakarta Timur",-6.2948271,106.905165,1,"2200 mah",1,"baru","selatan",0,"unfurnished",126
1.05e+09,"Lubang Buaya, Jakarta Timur","Lubang Buaya"," Jakarta Timur",-6.2948271,106.905165,1,"2200 mah",1,"baru","selatan",0,"unfurnished",126
1.45e+10,"Gatot Subroto, Jakarta Selatan","Gatot Subroto"," Jakarta Selatan",-6.2258572,106.8170539,8,"9500 mah",2,"bagus","barat",0,"semi furnished",1010
9.19e+08,"Ciracas, Jakarta Timur","Ciracas"," Jakarta Timur",-6.3289265,106.878975,1,"2200 mah",1,"baru","selatan",0,"unfurnished",129
2.3e+09,"Taman Ratu, Jakarta Barat","Taman Ratu"," Jakarta Barat",-6.172144,106.7675632,3,"2200 mah",3,"bagus","utara",0,"unfurnished",330
3.2e+09,"Taman Ratu, Jakarta Barat","Taman Ratu"," Jakarta Barat",-6.172144,106.7675632,3,"2200 mah",3,"baru","utara",0,"unfurnished",311
2.5e+09,"Taman Ratu, Jakarta Barat","Taman Ratu"," Jakarta Barat",-6.172144,106.7675632,1,"4400 mah",2,"bagus","utara",1,"furnished",296
2.5e+10,"Antasari, Jakarta Selatan","Antasari"," Jakarta Selatan",-6.2761938,106.8083653,0,"11000 mah",1,"bagus","barat",0,"unfurnished",1573
1.5e+10,"Sunrise Garden, Jakarta Barat","Sunrise Garden"," Jakarta Barat",-6.1691391,106.7650135,0,"3300 mah",2,"baru","timur",0,"unfurnished",1200
7.5e+09,"Sunrise Garden, Jakarta Barat","Sunrise Garden"," Jakarta Barat",-6.1691391,106.7650135,2,"5500 mah",2,"bagus sekali","selatan",1,"semi furnished",770
3.48e+09,"Sunrise Garden, Jakarta Barat","Sunrise Garden"," Jakarta Barat",-6.1691391,106.7650135,1,"3500 mah",2,"baru","timur",1,"unfurnished",344
7e+10,"Simprug, Jakarta Selatan","Simprug"," Jakarta Selatan",-6.227613,106.7930871,2,"33000 mah",3,"bagus","utara",5,"semi furnished",1880
2.15e+10,"Senayan, Jakarta Selatan","Senayan"," Jakarta Selatan",-6.2264329,106.808521,2,"23000 mah",2,"bagus","barat",0,"semi furnished",513
4.5e+09,"Puri Media, Jakarta Barat","Puri Media"," Jakarta Barat",-6.1845912,106.7301751,1,"4400 mah",2,"bagus","timur",1,"semi furnished",362
1.1e+10,"Mangga Besar, Jakarta Barat","Mangga Besar"," Jakarta Barat",-6.14496,106.81793,1,"11000 mah",3,"bagus","barat laut",0,"furnished",840
3.8e+09,"Joglo, Jakarta Barat","Joglo"," Jakarta Barat",-6.2185355,106.7388849,1,"3500 mah",1,"butuh renovasi","timur",1,"unfurnished",436
2.5e+09,"Joglo, Jakarta Barat","Joglo"," Jakarta Barat",-6.2185355,106.7388849,1,"2200 mah",2,"baru","timur",2,"unfurnished",255
3.77e+09,"Pengadegan, Jakarta Selatan","Pengadegan"," Jakarta Selatan",-6.2502299,106.855344,1,"4400 mah",2,"sudah renovasi","utara",0,"semi furnished",241
1.05e+10,"Bangka, Jakarta Selatan","Bangka"," Jakarta Selatan",-6.2640194,106.817415,2,"7700 mah",2,"bagus","timur",1,"furnished",690
8.5e+09,"Duren Tiga, Jakarta Selatan","Duren Tiga"," Jakarta Selatan",-6.256225,106.8366114,1,"lainnya mah",2,"bagus","timur",1,"semi furnished",553
2.6e+09,"Sunter, Jakarta Utara","Sunter"," Jakarta Utara",-6.1371245,106.863379,2,"5500 mah",3,"bagus","selatan",0,"semi furnished",297
2.25e+09,"Sunter, Jakarta Utara","Sunter"," Jakarta Utara",-6.1371245,106.863379,2,"lainnya mah",3,"butuh renovasi","barat",0,"unfurnished",315
3.25e+09,"Sunter, Jakarta Utara","Sunter"," Jakarta Utara",-6.1371245,106.863379,0,"2200 mah",1,"butuh renovasi","timur",1,"unfurnished",278
