"price_in_rp","address","district","city","lat","long","land_size_m2","building_size_m2","carports","electricity","floors","property_condition","building_orientation","garages","furnishing","Y"
2.04e+09,"Tanah Sareal, Bogor","Tanah Sareal"," Bogor",-6.5726115,106.8011015,180,120,2,"2200 mah",2,"bagus","barat daya",2,"unfurnished",2.04e+09
1.44e+09,"Tanah Sareal, Bogor","Tanah Sareal"," Bogor",-6.5726115,106.8011015,198,150,1,"2200 mah",2,"bagus","timur",1,"unfurnished",1.44e+09
1.44e+09,"Tanah Sareal, Bogor","Tanah Sareal"," Bogor",-6.5726115,106.8011015,198,150,1,"2200 mah",2,"bagus","timur",1,"unfurnished",1.44e+09
1.44e+09,"Tanah Sareal, Bogor","Tanah Sareal"," Bogor",-6.5726115,106.8011015,198,150,1,"2200 mah",2,"bagus","timur",1,"unfurnished",1.44e+09
1.44e+09,"Tanah Sareal, Bogor","Tanah Sareal"," Bogor",-6.5726115,106.8011015,198,150,1,"2200 mah",2,"bagus","timur",1,"unfurnished",1.44e+09
2e+09,"Tanah Sareal, Bogor","Tanah Sareal"," Bogor",-6.5726115,106.8011015,198,230,1,"2200 mah",2,"bagus sekali","tenggara",0,"unfurnished",2e+09
6.3e+08,"Tanah Sareal, Bogor","Tanah Sareal"," Bogor",-6.5726115,106.8011015,36,90,2,"2200 mah",1,"bagus","selatan",0,"unfurnished",6.3e+08
6.33e+08,"Tanah Sareal, Bogor","Tanah Sareal"," Bogor",-6.5726115,106.8011015,72,36,0,"2200 mah",1,"bagus","timur laut",1,"unfurnished",6.33e+08
4.67e+08,"Tanah Sareal, Bogor","Tanah Sareal"," Bogor",-6.5726115,106.8011015,60,49,0,"2200 mah",2,"baru","selatan",1,"furnished",4.67e+08
2.5e+09,"Ciparigi, Bogor","Ciparigi"," Bogor",-6.5463115,106.8168031,270,250,0,"3300 mah",2,"bagus","timur",3,"semi furnished",2.5e+09
2.04e+09,"Katulampa, Bogor","Katulampa"," Bogor",-6.6154285,106.8298214,128,200,1,"2200 mah",2,"bagus","selatan",0,"unfurnished",2.04e+09
2.04e+09,"Katulampa, Bogor","Katulampa"," Bogor",-6.6154285,106.8298214,128,200,1,"2200 mah",2,"bagus","selatan",0,"unfurnished",2.04e+09
2.04e+09,"Katulampa, Bogor","Katulampa"," Bogor",-6.6154285,106.8298214,128,200,1,"2200 mah",2,"bagus","selatan",0,"unfurnished",2.04e+09
2.04e+09,"Katulampa, Bogor","Katulampa"," Bogor",-6.6154285,106.8298214,128,200,1,"2200 mah",2,"bagus","selatan",0,"unfurnished",2.04e+09
1.1e+09,"Katulampa, Bogor","Katulampa"," Bogor",-6.6154285,106.8298214,84,155,1,"2200 mah",2,"sudah renovasi","timur",0,"furnished",1.1e+09
1.44e+09,"Bogor Barat, Bogor","Bogor Barat"," Bogor",-6.5766335,106.765742,198,150,1,"2200 mah",2,"bagus","timur",0,"unfurnished",1.44e+09
5.3e+08,"Bogor Barat, Bogor","Bogor Barat"," Bogor",-6.5766335,106.765742,64,54,2,"2200 mah",2,"baru","selatan",2,"unfurnished",5.3e+08
4.5e+09,"Bogor Barat, Bogor","Bogor Barat"," Bogor",-6.5766335,106.765742,366,450,1,"5500 mah",1,"bagus","tenggara",2,"unfurnished",4.5e+09
3.6e+09,"Bogor Barat, Bogor","Bogor Barat"," Bogor",-6.5766335,106.765742,625,350,2,"4400 mah",2,"bagus sekali","timur",1,"unfurnished",3.6e+09
8.9e+08,"Cibubur, Bogor","Cibubur"," Bogor",-6.3551778,106.8483112,60,55,1,"2200 mah",2,"bagus","selatan",0,"furnished",8.9e+08
8.1e+08,"Cibubur, Bogor","Cibubur"," Bogor",-6.3551778,106.8483112,90,45,1,"1300 mah",1,"bagus","selatan",0,"unfurnished",8.1e+08
5.7e+08,"Cibubur, Bogor","Cibubur"," Bogor",-6.3551778,106.8483112,69,72,1,"1300 mah",1,"baru","timur",1,"semi furnished",5.7e+08
2e+09,"Cibubur, Bogor","Cibubur"," Bogor",-6.3551778,106.8483112,120,160,1,"2200 mah",2,"sudah renovasi","barat daya",0,"semi furnished",2e+09
2.4e+09,"Cibubur, Bogor","Cibubur"," Bogor",-6.3551778,106.8483112,200,150,0,"3500 mah",2,"bagus","barat",2,"unfurnished",2.4e+09
5.46e+08,"Cibubur, Bogor","Cibubur"," Bogor",-6.3551778,106.8483112,60,30,1,"1300 mah",1,"baru","timur",0,"unfurnished",5.46e+08
1e+09,"Cibubur, Bogor","Cibubur"," Bogor",-6.3551778,106.8483112,168,155,1,"1300 mah",1,"bagus sekali","timur",0,"unfurnished",1e+09
1.68e+09,"Gunung Putri, Bogor","Gunung Putri"," Bogor",-6.3882496,106.9273915,186,110,2,"1300 mah",2,"bagus","barat daya",0,"unfurnished",1.68e+09
1.68e+09,"Gunung Putri, Bogor","Gunung Putri"," Bogor",-6.3882496,106.9273915,186,110,1,"1300 mah",2,"bagus","barat daya",0,"unfurnished",1.68e+09
1.68e+09,"Gunung Putri, Bogor","Gunung Putri"," Bogor",-6.3882496,106.9273915,186,110,1,"1300 mah",2,"bagus","barat daya",0,"unfurnished",1.68e+09
1.68e+09,"Gunung Putri, Bogor","Gunung Putri"," Bogor",-6.3882496,106.9273915,186,110,2,"1300 mah",2,"bagus","barat daya",0,"unfurnished",1.68e+09
1.68e+09,"Gunung Putri, Bogor","Gunung Putri"," Bogor",-6.3882496,106.9273915,186,110,2,"1300 mah",2,"bagus","barat daya",0,"unfurnished",1.68e+09
1.68e+09,"Gunung Putri, Bogor","Gunung Putri"," Bogor",-6.3882496,106.9273915,200,90,2,"3500 mah",1,"bagus","selatan",0,"semi furnished",1.68e+09
5e+09,"Kota Wisata, Bogor","Kota Wisata"," Bogor",-6.381012,106.9620255,330,525,3,"5500 mah",2,"sudah renovasi","utara",1,"semi furnished",5e+09
1.5e+09,"Kota Wisata, Bogor","Kota Wisata"," Bogor",-6.381012,106.9620255,128,99,2,"4400 mah",2,"bagus","selatan",0,"semi furnished",1.5e+09
1.35e+09,"Kota Wisata, Bogor","Kota Wisata"," Bogor",-6.381012,106.9620255,94,96,1,"2200 mah",1,"baru","timur",0,"semi furnished",1.35e+09
2.95e+09,"Kota Wisata, Bogor","Kota Wisata"," Bogor",-6.381012,106.9620255,200,200,1,"3300 mah",1,"bagus","utara",0,"unfurnished",2.95e+09
7e+08,"Kota Wisata, Bogor","Kota Wisata"," Bogor",-6.381012,106.9620255,90,45,1,"1300 mah",1,"baru","selatan",0,"unfurnished",7e+08
6.99e+08,"Kota Wisata, Bogor","Kota Wisata"," Bogor",-6.381012,106.9620255,90,45,1,"1300 mah",1,"baru","utara",0,"unfurnished",6.99e+08
4.1e+09,"Kota Wisata, Bogor","Kota Wisata"," Bogor",-6.381012,106.9620255,180,237,2,"4400 mah",3,"baru","utara",0,"unfurnished",4.1e+09
1.15e+09,"Kota Wisata, Bogor","Kota Wisata"," Bogor",-6.381012,106.9620255,105,45,1,"1300 mah",1,"bagus","barat daya",0,"unfurnished",1.15e+09
4.6e+09,"Kota Wisata, Bogor","Kota Wisata"," Bogor",-6.381012,106.9620255,180,237,2,"2200 mah",3,"baru","timur",0,"unfurnished",4.6e+09
1.35e+09,"Bojongsari, Bogor","Bojongsari"," Bogor",-6.399214,106.7410278,94,96,1,"2200 mah",1,"baru","timur",0,"semi furnished",1.35e+09
7.55e+08,"Curug, Bogor","Curug"," Bogor",-6.544858,106.7683245,78,60,1,"1300 mah",2,"baru","timur",0,"unfurnished",7.55e+08
7.85e+08,"Curug, Bogor","Curug"," Bogor",-6.544858,106.7683245,85,60,1,"1300 mah",2,"baru","utara",0,"unfurnished",7.85e+08
6.85e+08,"Curug, Bogor","Curug"," Bogor",-6.544858,106.7683245,64,60,1,"1300 mah",2,"baru","timur",0,"unfurnished",6.85e+08
8.3e+08,"Curug, Bogor","Curug"," Bogor",-6.544858,106.7683245,112,75,1,"1300 mah",1,"bagus","utara",0,"semi furnished",8.3e+08
8.3e+08,"Curug, Bogor","Curug"," Bogor",-6.544858,106.7683245,112,75,1,"1300 mah",1,"bagus","utara",0,"semi furnished",8.3e+08
7.25e+08,"Babakan Madang, Bogor","Babakan Madang"," Bogor",-6.5721445,106.907121,84,36,1,"2200 mah",1,"bagus","selatan",0,"unfurnished",7.25e+08
1.62e+09,"Bojong, Bogor","Bojong"," Bogor",-6.4769375,106.7880935,104,180,1,"2200 mah",3,"bagus","timur laut",0,"unfurnished",1.62e+09
4e+08,"Bojong, Bogor","Bojong"," Bogor",-6.4769375,106.7880935,72,36,1,"1300 mah",1,"baru","selatan",1,"unfurnished",4e+08
2.8e+08,"Bojong, Bogor","Bojong"," Bogor",-6.4769375,106.7880935,50,40,1,"1300 mah",1,"bagus","barat",0,"unfurnished",2.8e+08
7.8e+08,"Cimahpar, Bogor","Cimahpar"," Bogor",-6.5850174,106.8298865,105,55,1,"2200 mah",1,"bagus","timur",0,"unfurnished",7.8e+08
7.8e+08,"Cimahpar, Bogor","Cimahpar"," Bogor",-6.5850174,106.8298865,105,55,1,"2200 mah",1,"bagus","timur",0,"unfurnished",7.8e+08
2.6e+09,"Tanah Baru, Bogor","Tanah Baru"," Bogor",-6.5768245,106.820994,350,370,4,"2200 mah",2,"bagus","selatan",4,"unfurnished",2.6e+09
9.75e+08,"Tanah Baru, Bogor","Tanah Baru"," Bogor",-6.5768245,106.820994,148,140,2,"2200 mah",2,"sudah renovasi","utara",0,"unfurnished",9.75e+08
9.92e+08,"Tanah Baru, Bogor","Tanah Baru"," Bogor",-6.5768245,106.820994,75,84,0,"2200 mah",2,"bagus","timur",0,"unfurnished",9.92e+08
2.04e+09,"Tegallega, Bogor","Tegallega"," Bogor",-6.597951,106.810346,128,200,1,"2200 mah",2,"bagus","selatan",0,"unfurnished",2.04e+09
7.98e+08,"Parung Panjang, Bogor","Parung Panjang"," Bogor",-6.3731789,106.55458,60,61,2,"2200 mah",2,"baru","utara",0,"unfurnished",7.98e+08
5.9e+08,"Parung Panjang, Bogor","Parung Panjang"," Bogor",-6.3731789,106.55458,60,40,2,"lainnya mah",2,"baru","selatan",0,"unfurnished",5.9e+08
7.49e+08,"Parung Panjang, Bogor","Parung Panjang"," Bogor",-6.3731789,106.55458,72,48,1,"2200 mah",1,"baru","selatan",0,"unfurnished",7.49e+08
6.74e+08,"Parung Panjang, Bogor","Parung Panjang"," Bogor",-6.3731789,106.55458,72,39,1,"2200 mah",1,"baru","selatan",0,"unfurnished",6.74e+08
5.16e+08,"Parung Panjang, Bogor","Parung Panjang"," Bogor",-6.3731789,106.55458,60,27,1,"2200 mah",1,"baru","selatan",0,"unfurnished",5.16e+08
5.16e+08,"Parung Panjang, Bogor","Parung Panjang"," Bogor",-6.3731789,106.55458,60,27,1,"2200 mah",1,"baru","selatan",0,"unfurnished",5.16e+08
6.55e+08,"Parung Panjang, Bogor","Parung Panjang"," Bogor",-6.3731789,106.55458,64,60,1,"1300 mah",2,"baru","timur",2,"semi furnished",6.55e+08
8e+08,"Parung Panjang, Bogor","Parung Panjang"," Bogor",-6.3731789,106.55458,60,61,2,"2200 mah",1,"baru","selatan",2,"unfurnished",8e+08
4.5e+08,"Parung Panjang, Bogor","Parung Panjang"," Bogor",-6.3731789,106.55458,72,36,1,"1300 mah",1,"bagus","selatan",0,"unfurnished",4.5e+08
1.68e+08,"Parung Panjang, Bogor","Parung Panjang"," Bogor",-6.3731789,106.55458,66,24,0,"1300 mah",1,"baru","selatan",0,"unfurnished",1.68e+08
4e+08,"Parung Panjang, Bogor","Parung Panjang"," Bogor",-6.3731789,106.55458,60,40,1,"1300 mah",1,"baru","tenggara",0,"unfurnished",4e+08
4e+08,"Parung Panjang, Bogor","Parung Panjang"," Bogor",-6.3731789,106.55458,60,40,1,"1300 mah",1,"baru","timur",0,"unfurnished",4e+08
5e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,60,48,1,"2200 mah",1,"bagus","selatan",1,"unfurnished",5e+08
1.35e+09,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,94,96,1,"2200 mah",2,"baru","selatan",0,"semi furnished",1.35e+09
6.19e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,90,36,1,"1300 mah",1,"baru","timur",1,"unfurnished",6.19e+08
5.51e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,70,36,1,"1300 mah",1,"baru","timur",1,"furnished",5.51e+08
5.51e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,70,36,1,"1300 mah",1,"baru","timur",1,"unfurnished",5.51e+08
5.51e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,70,36,1,"1300 mah",1,"baru","timur",1,"unfurnished",5.51e+08
8.75e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,105,56,0,"1300 mah",1,"baru","timur",0,"semi furnished",8.75e+08
9.08e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,125,48,1,"1300 mah",1,"baru","timur",1,"semi furnished",9.08e+08
6.51e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,84,45,1,"1300 mah",1,"baru","timur",0,"unfurnished",6.51e+08
6.51e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,84,45,1,"1300 mah",1,"baru","timur",0,"unfurnished",6.51e+08
6.51e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,84,45,1,"1300 mah",1,"baru","timur",0,"unfurnished",6.51e+08
1.07e+09,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,84,95,1,"2200 mah",1,"baru","timur",1,"semi furnished",1.07e+09
5.35e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,70,36,1,"1300 mah",1,"baru","timur",0,"unfurnished",5.35e+08
5.35e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,70,36,1,"1300 mah",1,"baru","timur",0,"unfurnished",5.35e+08
5.51e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,70,36,1,"1300 mah",1,"baru","barat",0,"unfurnished",5.51e+08
5.51e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,70,36,1,"1300 mah",1,"baru","barat",0,"unfurnished",5.51e+08
5.51e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,70,36,1,"1300 mah",1,"baru","timur",0,"unfurnished",5.51e+08
6.61e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,84,40,1,"1300 mah",1,"baru","timur",0,"unfurnished",6.61e+08
1.16e+09,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,84,95,1,"2200 mah",1,"baru","timur",0,"unfurnished",1.16e+09
9.21e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,125,48,1,"1300 mah",1,"baru","timur",2,"unfurnished",9.21e+08
5e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,72,36,1,"1300 mah",1,"baru","timur",1,"unfurnished",5e+08
6.5e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,90,51,2,"1300 mah",1,"bagus","utara",0,"unfurnished",6.5e+08
5.51e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,70,36,1,"1300 mah",1,"baru","barat",0,"unfurnished",5.51e+08
9.8e+08,"Cikeas, Bogor","Cikeas"," Bogor",-6.4014935,106.9279365,125,48,1,"1300 mah",1,"bagus sekali","timur",0,"unfurnished",9.8e+08
6.55e+08,"Parung, Bogor","Parung"," Bogor",-6.43971,106.7051599,64,60,1,"1300 mah",2,"baru","timur",2,"semi furnished",6.55e+08
1.2e+09,"Parung, Bogor","Parung"," Bogor",-6.43971,106.7051599,165,74,1,"2200 mah",2,"baru","barat",1,"unfurnished",1.2e+09
7e+08,"Parung, Bogor","Parung"," Bogor",-6.43971,106.7051599,68,62,1,"2200 mah",2,"baru","timur",1,"unfurnished",7e+08
1.35e+09,"Parung, Bogor","Parung"," Bogor",-6.43971,106.7051599,94,96,1,"2200 mah",1,"baru","timur",0,"semi furnished",1.35e+09
6.85e+08,"Parung, Bogor","Parung"," Bogor",-6.43971,106.7051599,64,60,1,"1300 mah",2,"baru","timur",0,"unfurnished",6.85e+08
7.5e+07,"Parung, Bogor","Parung"," Bogor",-6.43971,106.7051599,60,30,1,"900 mah",1,"bagus","selatan",1,"unfurnished",7.5e+07
4.55e+08,"Parung, Bogor","Parung"," Bogor",-6.43971,106.7051599,65,36,0,"1300 mah",1,"baru","selatan",0,"unfurnished",4.55e+08
4.1e+08,"Parung, Bogor","Parung"," Bogor",-6.43971,106.7051599,60,36,1,"1300 mah",1,"baru","selatan",0,"unfurnished",4.1e+08
4.66e+08,"Parung, Bogor","Parung"," Bogor",-6.43971,106.7051599,60,40,1,"1300 mah",1,"baru","tenggara",0,"unfurnished",4.66e+08
4e+08,"Parung, Bogor","Parung"," Bogor",-6.43971,106.7051599,60,40,1,"1300 mah",1,"baru","timur",0,"unfurnished",4e+08
4e+08,"Parung, Bogor","Parung"," Bogor",-6.43971,106.7051599,60,40,1,"1300 mah",1,"baru","selatan",0,"unfurnished",4e+08
8e+08,"Parung, Bogor","Parung"," Bogor",-6.43971,106.7051599,70,60,1,"2200 mah",2,"baru","timur",0,"unfurnished",8e+08
7.5e+08,"Parung, Bogor","Parung"," Bogor",-6.43971,106.7051599,70,60,1,"2200 mah",2,"baru","tenggara",0,"unfurnished",7.5e+08
4.5e+08,"Cilebut, Bogor","Cilebut"," Bogor",-6.5302555,106.7931885,72,36,1,"1300 mah",1,"sudah renovasi","selatan",0,"unfurnished",4.5e+08
3.9e+08,"Cilebut, Bogor","Cilebut"," Bogor",-6.5302555,106.7931885,72,45,0,"1300 mah",1,"bagus","selatan",1,"unfurnished",3.9e+08
4e+08,"Cilebut, Bogor","Cilebut"," Bogor",-6.5302555,106.7931885,72,36,1,"1300 mah",1,"baru","selatan",1,"unfurnished",4e+08
3e+08,"Cilebut, Bogor","Cilebut"," Bogor",-6.5302555,106.7931885,72,60,1,"1300 mah",1,"bagus","timur",1,"unfurnished",3e+08
2.65e+08,"Cilebut, Bogor","Cilebut"," Bogor",-6.5302555,106.7931885,67,36,0,"900 mah",1,"baru","selatan",1,"unfurnished",2.65e+08
2.25e+08,"Cilebut, Bogor","Cilebut"," Bogor",-6.5302555,106.7931885,60,36,1,"1300 mah",1,"baru","timur",0,"unfurnished",2.25e+08
3e+08,"Cilebut, Bogor","Cilebut"," Bogor",-6.5302555,106.7931885,72,45,1,"lainnya mah",1,"bagus","barat daya",0,"unfurnished",3e+08
5.4e+09,"Baranangsiang, Bogor","Baranangsiang"," Bogor",-6.6097729,106.8130539,600,220,4,"5500 mah",2,"bagus sekali","timur",2,"unfurnished",5.4e+09
5.4e+09,"Baranangsiang, Bogor","Baranangsiang"," Bogor",-6.6097729,106.8130539,600,220,2,"5500 mah",2,"bagus","timur",1,"unfurnished",5.4e+09
2e+09,"Baranangsiang, Bogor","Baranangsiang"," Bogor",-6.6097729,106.8130539,250,200,6,"4400 mah",1,"bagus","utara",0,"unfurnished",2e+09
3.95e+08,"Dramaga, Bogor","Dramaga"," Bogor",-6.5875072,106.7319552,72,36,1,"1300 mah",1,"baru","timur",0,"furnished",3.95e+08
8.75e+08,"Rancamaya, Bogor","Rancamaya"," Bogor",-6.6717395,106.8263784,105,80,1,"2200 mah",1,"bagus","barat",0,"furnished",8.75e+08
1.5e+09,"Legenda Wisata, Bogor","Legenda Wisata"," Bogor",-6.4039107,106.9452029,136,168,1,"4400 mah",2,"bagus","timur",0,"unfurnished",1.5e+09
1.35e+09,"Legenda Wisata, Bogor","Legenda Wisata"," Bogor",-6.4039107,106.9452029,94,96,1,"2200 mah",1,"baru","timur",0,"semi furnished",1.35e+09
1.33e+09,"Legenda Wisata, Bogor","Legenda Wisata"," Bogor",-6.4039107,106.9452029,160,88,2,"2200 mah",1,"bagus","timur",0,"unfurnished",1.33e+09
4.76e+08,"Tajur Halang, Bogor","Tajur Halang"," Bogor",-6.4696815,106.76102,86,40,1,"1300 mah",1,"baru","timur",0,"unfurnished",4.76e+08
5.4e+08,"Tajur Halang, Bogor","Tajur Halang"," Bogor",-6.4696815,106.76102,85,45,1,"1300 mah",1,"baru","utara",0,"unfurnished",5.4e+08
5.99e+08,"Tajur Halang, Bogor","Tajur Halang"," Bogor",-6.4696815,106.76102,42,84,0,"1300 mah",1,"sudah renovasi","utara",0,"unfurnished",5.99e+08
1.5e+09,"Megamendung, Bogor","Megamendung"," Bogor",-6.67582,106.9219299,1000,150,0,"1300 mah",2,"bagus","selatan",0,"furnished",1.5e+09
4.2e+09,"Megamendung, Bogor","Megamendung"," Bogor",-6.67582,106.9219299,363,170,0,"4400 mah",1,"bagus","timur",2,"furnished",4.2e+09
4.85e+09,"Megamendung, Bogor","Megamendung"," Bogor",-6.67582,106.9219299,531,222,1,"4400 mah",1,"bagus","timur",2,"furnished",4.85e+09
1.35e+09,"Limusnunggal, Bogor","Limusnunggal"," Bogor",-6.3725429,106.969223,94,96,1,"2200 mah",2,"baru","timur",0,"semi furnished",1.35e+09
4.59e+08,"Tajur, Bogor","Tajur"," Bogor",-6.629732,106.824916,60,32,1,"lainnya mah",1,"baru","barat laut",0,"unfurnished",4.59e+08
6e+08,"Ciawi, Bogor","Ciawi"," Bogor",-6.658375,106.8506135,102,102,1,"900 mah",1,"bagus","utara",0,"unfurnished",6e+08
2.6e+09,"Ciawi, Bogor","Ciawi"," Bogor",-6.658375,106.8506135,202,186,2,"3500 mah",2,"baru","timur laut",2,"furnished",2.6e+09
1.35e+09,"Sindang Barang, Bogor","Sindang Barang"," Bogor",-6.5757455,106.7608894,94,96,1,"2200 mah",1,"baru","timur",0,"semi furnished",1.35e+09
8.79e+08,"Sindang Barang, Bogor","Sindang Barang"," Bogor",-6.5757455,106.7608894,92,71,1,"2200 mah",2,"baru","selatan",0,"unfurnished",8.79e+08
1.35e+09,"Citaringgul, Bogor","Citaringgul"," Bogor",-6.5682695,106.8546795,94,96,1,"2200 mah",1,"baru","timur",0,"semi furnished",1.35e+09
1.35e+09,"Pasirlaja, Bogor","Pasirlaja"," Bogor",-6.5501679,106.836927,94,96,1,"2200 mah",1,"baru","timur",0,"semi furnished",1.35e+09
1.35e+09,"Semplak, Bogor","Semplak"," Bogor",-6.5446135,106.7498216,94,96,1,"2200 mah",1,"baru","timur",0,"semi furnished",1.35e+09
9e+08,"Semplak, Bogor","Semplak"," Bogor",-6.5446135,106.7498216,109,90,1,"3500 mah",1,"baru","selatan",1,"unfurnished",9e+08
1.35e+09,"Cibuluh, Bogor","Cibuluh"," Bogor",-6.560325,106.8151974,94,96,1,"2200 mah",1,"baru","timur",0,"semi furnished",1.35e+09
1.35e+09,"Kedungwaringin, Bogor","Kedungwaringin"," Bogor",-6.5667204,106.781873,94,96,1,"2200 mah",1,"baru","timur",0,"semi furnished",1.35e+09
1.35e+09,"Leuwinanggung, Bogor","Leuwinanggung"," Bogor",-6.4102361,106.8882494,94,96,1,"2200 mah",1,"baru","timur",0,"semi furnished",1.35e+09
1.35e+09,"Kedungbadak, Bogor","Kedungbadak"," Bogor",-6.5624554,106.7991119,94,96,1,"2200 mah",1,"baru","timur",0,"semi furnished",1.35e+09
1.35e+09,"Sukamaju, Bogor","Sukamaju"," Bogor",-6.451025,107.048305,94,96,1,"2200 mah",1,"baru","timur",0,"semi furnished",1.35e+09
1.35e+09,"Sukatani, Bogor","Sukatani"," Bogor",-6.6087049,106.8405749,94,96,1,"2200 mah",1,"baru","timur",0,"semi furnished",1.35e+09
1.35e+09,"Harjamukti, Bogor","Harjamukti"," Bogor",-6.7648805,108.5160663,94,96,1,"2200 mah",1,"baru","timur",0,"semi furnished",1.35e+09
1.5e+09,"Harjamukti, Bogor","Harjamukti"," Bogor",-6.7648805,108.5160663,150,100,2,"2200 mah",2,"baru","utara",0,"unfurnished",1.5e+09
6.85e+08,"Ciseeng, Bogor","Ciseeng"," Bogor",-6.459164,106.682845,64,60,1,"1300 mah",2,"baru","timur",0,"unfurnished",6.85e+08
4e+08,"Ciseeng, Bogor","Ciseeng"," Bogor",-6.459164,106.682845,60,40,1,"1300 mah",1,"baru","timur",0,"unfurnished",4e+08
8e+08,"Ciseeng, Bogor","Ciseeng"," Bogor",-6.459164,106.682845,70,60,1,"2200 mah",2,"baru","timur laut",0,"unfurnished",8e+08
3e+08,"Jonggol, Bogor","Jonggol"," Bogor",-6.50635,107.055555,72,50,1,"1300 mah",1,"bagus","timur",1,"unfurnished",3e+08
8.5e+08,"Jonggol, Bogor","Jonggol"," Bogor",-6.50635,107.055555,170,110,1,"1300 mah",1,"bagus","timur",1,"unfurnished",8.5e+08
1.2e+09,"Jonggol, Bogor","Jonggol"," Bogor",-6.50635,107.055555,170,100,1,"1300 mah",1,"bagus","selatan",1,"unfurnished",1.2e+09
5.5e+08,"Jonggol, Bogor","Jonggol"," Bogor",-6.50635,107.055555,132,100,0,"1300 mah",1,"bagus","selatan",0,"unfurnished",5.5e+08
3.55e+08,"Jonggol, Bogor","Jonggol"," Bogor",-6.50635,107.055555,72,65,1,"1300 mah",1,"butuh renovasi","selatan",1,"unfurnished",3.55e+08
4.3e+08,"Jonggol, Bogor","Jonggol"," Bogor",-6.50635,107.055555,72,100,1,"1300 mah",1,"butuh renovasi","selatan",1,"unfurnished",4.3e+08
3.5e+08,"Jonggol, Bogor","Jonggol"," Bogor",-6.50635,107.055555,90,55,1,"1300 mah",1,"sudah renovasi","selatan",0,"unfurnished",3.5e+08
3.5e+08,"Jonggol, Bogor","Jonggol"," Bogor",-6.50635,107.055555,90,55,1,"1300 mah",1,"sudah renovasi","selatan",1,"unfurnished",3.5e+08
3.5e+08,"Jonggol, Bogor","Jonggol"," Bogor",-6.50635,107.055555,90,55,1,"1300 mah",1,"sudah renovasi","selatan",1,"unfurnished",3.5e+08
4.5e+08,"Laladon, Bogor","Laladon"," Bogor",-6.583321,106.75488,72,36,1,"1300 mah",1,"bagus","timur",1,"unfurnished",4.5e+08
1.1e+09,"Rangga Mekar, Bogor","Rangga Mekar"," Bogor",-6.624411,106.802212,155,103,1,"2200 mah",2,"bagus","utara",0,"unfurnished",1.1e+09
3e+09,"Rangga Mekar, Bogor","Rangga Mekar"," Bogor",-6.624411,106.802212,162,300,1,"3500 mah",2,"bagus","selatan",0,"unfurnished",3e+09
3.3e+09,"Tegal Gundi, Bogor","Tegal Gundi"," Bogor",-6.5809899,106.8144301,351,150,1,"3300 mah",2,"bagus","timur",0,"unfurnished",3.3e+09
7.75e+08,"Ciangsana, Bogor","Ciangsana"," Bogor",-6.3567365,106.9572416,72,69,2,"2200 mah",2,"baru","timur",1,"semi furnished",7.75e+08
9.19e+08,"Ciangsana, Bogor","Ciangsana"," Bogor",-6.3567365,106.9572416,110,69,1,"2200 mah",2,"baru","selatan",0,"semi furnished",9.19e+08
9.08e+08,"Ciangsana, Bogor","Ciangsana"," Bogor",-6.3567365,106.9572416,108,69,1,"2200 mah",1,"baru","selatan",0,"semi furnished",9.08e+08
7.75e+08,"Ciangsana, Bogor","Ciangsana"," Bogor",-6.3567365,106.9572416,72,69,1,"2200 mah",2,"baru","selatan",0,"unfurnished",7.75e+08
